gene_id	GO_Annotation
LOC111120657	GO:0004181; GO:0006508; GO:0008270
LOC111120659	GO:0005515
LOC111120660	GO:0000786; GO:0003677; GO:0006334
LOC111120661	GO:0001934; GO:0005634; GO:0005737; GO:0030295; GO:0035329
LOC111120662	GO:0006355; GO:0016567; GO:0043022; GO:0061630; GO:0072344
LOC111120663	GO:0000139; GO:0005515; GO:0016409; GO:0016409; GO:0018345
LOC111120664	GO:0003729; GO:0005634; GO:0005634; GO:0005844; GO:0006396
LOC111120665	GO:0016020
LOC111120666	GO:0004602; GO:0004602; GO:0006979; GO:0006979
LOC111120667	GO:0008270
LOC111120668	GO:0003824; GO:0005789; GO:0005811; GO:0051539; GO:0051607
LOC111120670	GO:0035556
LOC111120671	GO:0004972; GO:0005886; GO:0006811; GO:0035235; GO:0035249; GO:0045211; GO:0050804; GO:1904315
LOC111120672	GO:0004970; GO:0005886; GO:0006811
LOC111120673	GO:0003677; GO:0003677; GO:0006272; GO:0006275; GO:0006275; GO:0006298; GO:0019985; GO:0030337; GO:0030337; GO:0043626
LOC111120674	GO:0005509; GO:0005576; GO:0005764; GO:0007160
LOC111120675	GO:0005737; GO:0007163; GO:0015629; GO:0016477; GO:0030674; GO:0051015; GO:0051015; GO:0051017
LOC111120676	GO:0004697; GO:0005524; GO:0006468; GO:0008270
LOC111120677	GO:0005025; GO:0005524; GO:0005524; GO:0005886; GO:0006468; GO:0006468; GO:0009953; GO:0030509; GO:0043235; GO:0043235; GO:0046332; GO:0046872; GO:0071363
LOC111120678	GO:0005975; GO:0005975; GO:0006486; GO:0008107; GO:0008107; GO:0016020; GO:0016020; GO:0036065
LOC111120679	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111120680	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0030036
LOC111120681	GO:0030672; GO:0031594
LOC111120682	GO:0003677; GO:0005524; GO:0016887; GO:0017025; GO:0140658
LOC111120683	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111120684	GO:0005515; GO:0005654; GO:0005829; GO:0007009; GO:0030838; GO:0051017; GO:0051764
LOC111120685	GO:0004222; GO:0006508; GO:0016020
LOC111120686	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0016758; GO:0016758
LOC111120687	GO:0000139; GO:0005515; GO:0005829; GO:0006886; GO:0034066; GO:0042147
LOC111120688	GO:0004843; GO:0016579
LOC111120690	GO:0000922; GO:0005813; GO:0005874; GO:0032467
LOC111120691	GO:0004174; GO:0005743; GO:0022900; GO:0051536
LOC111120692	GO:0016020; GO:0016020
LOC111120693	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0030036
LOC111120695	GO:0005515
LOC111120696	GO:0003723
LOC111120697	GO:0043248; GO:0043248
LOC111120698	GO:0005515; GO:0007165
LOC111120699	GO:0003400; GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0006886; GO:0006888; GO:0016050; GO:0030127; GO:0061024; GO:0070863; GO:0070971
LOC111120700	GO:0005814; GO:0005929; GO:0030992; GO:0042073; GO:0060271
LOC111120701	GO:0005412; GO:0005886; GO:0055085
LOC111120702	GO:0030431; GO:0032222; GO:1903818
LOC111120703	GO:0004558; GO:0005975; GO:0030246
LOC111120704	GO:0004300; GO:0005739; GO:0006635
LOC111120710	GO:0005524; GO:0005634; GO:0005829; GO:0016887; GO:0016887; GO:0030433; GO:0030970; GO:0031593; GO:0034098; GO:0051228; GO:0071712; GO:0097352
LOC111120712	GO:0003857; GO:0005739; GO:0006635; GO:0070403
LOC111120713	GO:0005515; GO:0005930; GO:0030992; GO:0036064; GO:0042073
LOC111120714	GO:0016020; GO:0050909
LOC111120716	GO:0005576; GO:0030888; GO:0034663
LOC111120717	GO:0000978; GO:0000981; GO:0006357
LOC111120718	GO:0005576; GO:0008061
LOC111120719	GO:0005198; GO:0005515; GO:0006886; GO:0006888; GO:0007029; GO:0030127; GO:0070971; GO:0090110
LOC111120720	GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111120722	GO:0003743; GO:0003743; GO:0005515; GO:0005737; GO:0005737; GO:0005852; GO:0005852; GO:0006413
LOC111120723	GO:0005484; GO:0005886; GO:0006906; GO:0016192; GO:0019905; GO:0031201
LOC111120724	GO:0001750; GO:0004930; GO:0007186; GO:0007601; GO:0016020
LOC111120726	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111120727	GO:0005737; GO:0006517; GO:0033925; GO:0033925
LOC111120728	GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556
LOC111120729	GO:0005634; GO:0015630; GO:0060271; GO:0060294; GO:0060294
LOC111120730	GO:0005096; GO:0005886; GO:0043231; GO:0043547; GO:1902936
LOC111120731	GO:0005524; GO:0005524; GO:0005829; GO:0016226; GO:0016226; GO:0051539; GO:0140663; GO:0140663
LOC111120732	GO:0005789; GO:0005789; GO:2001256; GO:2001256
LOC111120733	GO:0000287; GO:0003676; GO:0004523; GO:0004523; GO:0043137
LOC111120734	GO:0008168
LOC111120736	GO:0005886; GO:0005886; GO:0010756; GO:0010756
LOC111120737	GO:0004725; GO:0006470
LOC111120738	GO:0000139; GO:0005515; GO:0005829; GO:0006886; GO:0034066; GO:0042147
LOC111120741	GO:0005634
LOC111120742	GO:0005085; GO:0032008; GO:0060090; GO:0071230; GO:0071986
LOC111120743	GO:0000978; GO:0001228; GO:0005634; GO:0006357
LOC111120744	GO:0005515; GO:0007165
LOC111120745	GO:0000338; GO:0005515; GO:0005737; GO:0008180; GO:0008237; GO:0008237; GO:0019784
LOC111120746	GO:0003677; GO:0005524; GO:0016887; GO:0017025; GO:0140658
LOC111120747	GO:0005216; GO:0005515; GO:0006811; GO:0016020; GO:0055085
LOC111120752	GO:0004750; GO:0004750; GO:0005829; GO:0005975; GO:0005975; GO:0006098; GO:0009052; GO:0046872
LOC111120753	GO:0005515
LOC111120754	GO:0005615
LOC111120757	GO:0005634; GO:0006355
LOC111120758	GO:0004843; GO:0016579
LOC111120759	GO:0005154; GO:0007173; GO:0048018
LOC111120761	GO:0005515; GO:0042981
LOC111120762	GO:0005509
LOC111120764	GO:0005044
LOC111120765	GO:0005044
LOC111120766	GO:0005743
LOC111120768	GO:0003924; GO:0003924; GO:0005525; GO:0006412
LOC111120769	GO:0000172; GO:0001682; GO:0005515; GO:0005655
LOC111120770	GO:0005829; GO:0019239; GO:1901565
LOC111120773	GO:0004692; GO:0005524; GO:0006468
LOC111120774	GO:0016226; GO:0051539; GO:0097361
LOC111120775	GO:0005515
LOC111120776	GO:0005515; GO:0031929; GO:0031931; GO:0031932; GO:0032956
LOC111120777	GO:0005737
LOC111120778	GO:0016020; GO:0022857; GO:0022857; GO:0055085; GO:0055085
LOC111120780	GO:0000976; GO:0005515; GO:0005634; GO:0045944
LOC111120782	GO:0005515
LOC111120783	GO:0005771; GO:0006900; GO:0032511
LOC111120784	GO:0000978; GO:0003700; GO:0005634; GO:0005737; GO:0006357; GO:0042826; GO:0045165
LOC111120787	GO:0005509
LOC111120789	GO:0004568; GO:0005515; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0008061
LOC111120790	GO:0004568; GO:0005576; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0008061
LOC111120791	GO:0005509; GO:0005509
LOC111120792	GO:0005515
LOC111120794	GO:0000398; GO:0003723; GO:0005686; GO:0071011; GO:0071013
LOC111120795	GO:0005929; GO:0060271
LOC111120796	GO:0007165; GO:0051020
LOC111120797	GO:0005634; GO:0005737; GO:0030433; GO:0043248; GO:0060090; GO:0060090
LOC111120798	GO:0005119; GO:0005886; GO:0007224; GO:0008158; GO:0008158; GO:0097108
LOC111120801	GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0007275; GO:0033674; GO:0043235
LOC111120803	GO:0006886; GO:0012505; GO:0016055; GO:0017147; GO:0031090; GO:0061355
LOC111120804	GO:0005886; GO:0043652; GO:0070782; GO:1902742
LOC111120806	GO:0000801; GO:0007130
LOC111120808	GO:0005515; GO:0060271
LOC111120809	GO:0000045; GO:0000045; GO:0000422; GO:0005737; GO:0005737; GO:0006501; GO:0034045; GO:0034274; GO:0044804
LOC111120810	GO:0003677; GO:0003677; GO:0003887; GO:0003887; GO:0005634; GO:0006303
LOC111120811	GO:0004222; GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111120812	GO:0000703; GO:0003677; GO:0003906; GO:0003906; GO:0005634; GO:0005634; GO:0006284; GO:0006285; GO:0006285; GO:0006289
LOC111120813	GO:0005515; GO:0005879; GO:0030992; GO:0042073; GO:0120170
LOC111120814	GO:0005509; GO:0005515; GO:0016020
LOC111120815	GO:0004930; GO:0007186; GO:0016020
LOC111120820	GO:0005634; GO:0006338; GO:0006355; GO:0140849
LOC111120821	GO:0016020; GO:0016263; GO:0016267
LOC111120822	GO:0004857; GO:0005654; GO:0005739; GO:0005829; GO:0009750; GO:0019899; GO:0030246; GO:0033132; GO:0042593; GO:0070095; GO:1901135
LOC111120823	GO:0005515
LOC111120824	GO:0004161; GO:0004337; GO:0005737; GO:0045337
LOC111120825	GO:0005634
LOC111120826	GO:0005929; GO:0060271
LOC111120827	GO:0006511; GO:0016567; GO:0061630
LOC111120828	GO:0000413; GO:0003723; GO:0003755; GO:0006457; GO:0043231
LOC111120829	GO:0003723
LOC111120830	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0140223
LOC111120831	GO:0005524; GO:0005524; GO:0006620; GO:0016887; GO:0016887; GO:0043529
LOC111120833	GO:0005119; GO:0005886; GO:0007224; GO:0008158; GO:0008158; GO:0097108
LOC111120835	GO:0016020; GO:0016020; GO:0072657
LOC111120837	GO:0008270
LOC111120839	GO:0005739; GO:0008483; GO:0030170
LOC111120840	GO:0004672; GO:0005044; GO:0005524; GO:0006468
LOC111120842	GO:0006886; GO:0012505; GO:0016055; GO:0017147; GO:0031090; GO:0061355
LOC111120843	GO:0005886; GO:0043652; GO:0070782; GO:1902742
LOC111120844	GO:0000801; GO:0007130
LOC111120846	GO:0004972; GO:0005886; GO:0006811; GO:0035249; GO:0045211; GO:0050804; GO:1904315
LOC111120847	GO:0005615; GO:0007160
LOC111120848	GO:0017101
LOC111120849	GO:0000712; GO:0003697; GO:0008310
LOC111120850	GO:0006508; GO:0070006
LOC111120851	GO:0005802; GO:0005802; GO:0099041; GO:0099041
LOC111120852	GO:0005044
LOC111120853	GO:0004341; GO:0005509; GO:0005509; GO:0019853; GO:0030234
LOC111120854	GO:0005911; GO:0050839; GO:0098609
LOC111120855	GO:0003924; GO:0003924; GO:0005525; GO:0006412
LOC111120856	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120857	GO:0000145; GO:0000145; GO:0005546; GO:0006887; GO:0006887
LOC111120858	GO:0005681; GO:0045292
LOC111120860	GO:0000109; GO:0000209; GO:0005515; GO:0006283; GO:0031464; GO:0043161
LOC111120861	GO:0016020; GO:0022857; GO:0022857; GO:0055085; GO:0055085
LOC111120862	GO:0003824
LOC111120863	GO:0003723; GO:0003723; GO:0003724; GO:0005524
LOC111120864	GO:0015095; GO:0015095; GO:0015693; GO:0015693; GO:0016020; GO:0016020
LOC111120865	GO:0002084; GO:0005737; GO:0008474; GO:0052689
LOC111120866	GO:0005515; GO:0005737; GO:0009267; GO:0010506; GO:0030307; GO:0030674; GO:0031931; GO:0038202; GO:0071230; GO:0071902
LOC111120867	GO:0003676; GO:0008270
LOC111120869	GO:0035091; GO:0043130; GO:0046872
LOC111120873	GO:0003729; GO:0005634; GO:0008270; GO:0048024
LOC111120874	GO:0005516; GO:0005737; GO:0005955; GO:0033192; GO:0097720
LOC111120875	GO:0004930; GO:0005886; GO:0006954; GO:0007189; GO:0007204
LOC111120876	GO:0004521; GO:0004674; GO:0005524; GO:0006397; GO:0006468; GO:0036498; GO:0051082; GO:0070059; GO:1990604
LOC111120877	GO:0004672; GO:0004672; GO:0005524; GO:0006468
LOC111120878	GO:0005654; GO:0006335; GO:0034080; GO:0042393
LOC111120879	GO:0005829; GO:0005854; GO:0042788
LOC111120880	GO:0005515
LOC111120881	GO:0000151; GO:0000151; GO:0000209; GO:0005634; GO:0005737; GO:0030433; GO:0034450; GO:0034450
LOC111120882	GO:0005829; GO:0016020
LOC111120883	GO:0005783; GO:0005794; GO:0006612; GO:0018230; GO:0019706
LOC111120884	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0009952; GO:0046983; GO:0050767
LOC111120885	GO:0003714; GO:0005634; GO:0005737; GO:0010468
LOC111120886	GO:0000027; GO:0000027; GO:0005524; GO:0005634; GO:0006364; GO:0016887; GO:0030687
LOC111120888	GO:0000724; GO:0000781; GO:0003677; GO:0005634; GO:0005662; GO:0006260; GO:0006260; GO:0006289; GO:0035861
LOC111120889	GO:0000978; GO:0000981; GO:0006355; GO:0009653; GO:0030154
LOC111120891	GO:0003723; GO:0005515; GO:0006446; GO:0008494
LOC111120892	GO:0000027; GO:0005730; GO:0006364; GO:0019843
LOC111120893	GO:0005509
LOC111120897	GO:0003723; GO:0005730; GO:0006396
LOC111120899	GO:0003723; GO:0004831; GO:0004831; GO:0005524; GO:0005739; GO:0005829; GO:0006437
LOC111120900	GO:0000981; GO:0003677; GO:0006357
LOC111120901	GO:0003713; GO:0005634; GO:0031490; GO:0045893
LOC111120902	GO:0005829; GO:0009116; GO:0017061; GO:0017061; GO:0019509
LOC111120903	GO:0000813; GO:0000813; GO:0043328; GO:0044877
LOC111120904	GO:0005515; GO:0006629; GO:0016298; GO:0016298
LOC111120905	GO:0005886; GO:0007229; GO:0050852; GO:0072659
LOC111120906	GO:0005515; GO:0005737; GO:0009267; GO:0010506; GO:0030307; GO:0030674; GO:0031931; GO:0038202; GO:0071230; GO:0071902
LOC111120907	GO:0003774; GO:0005524; GO:0016459; GO:0051015
LOC111120909	GO:0003676; GO:0004527; GO:0005634
LOC111120910	GO:0005654; GO:0006335; GO:0034080; GO:0042393
LOC111120912	GO:0005829; GO:0005854; GO:0042788
LOC111120914	GO:0005634
LOC111120915	GO:0007399; GO:0071565
LOC111120916	GO:0005102
LOC111120918	GO:0005739
LOC111120919	GO:0016020
LOC111120921	GO:0005096; GO:0005096; GO:0005634; GO:0005737; GO:0030178; GO:0032007; GO:0032007; GO:0033596; GO:0033596; GO:0043547; GO:0043547; GO:0046627; GO:0051056; GO:0051726; GO:0051898
LOC111120922	GO:0005515; GO:0005879; GO:0030992; GO:0042073; GO:0120170
LOC111120924	GO:0005102
LOC111120925	GO:0003824; GO:0030151; GO:0030170
LOC111120926	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0140223
LOC111120927	GO:0003824; GO:0030151; GO:0030170
LOC111120929	GO:0005515; GO:0005769; GO:0099518
LOC111120930	GO:0005515; GO:0008270
LOC111120931	GO:0005515; GO:0008270
LOC111120933	GO:0003854; GO:0006694
LOC111120936	GO:0004930; GO:0005886; GO:0006954; GO:0007189; GO:0007204
LOC111120937	GO:0007399; GO:0030133; GO:0043005; GO:0043025
LOC111120938	GO:0005737; GO:0009235; GO:0032451; GO:0033787; GO:0071949
LOC111120939	GO:0000776; GO:0007052; GO:0031262; GO:0031262; GO:0044877; GO:0045132; GO:0051315; GO:0051383
LOC111120941	GO:0005125; GO:0005576; GO:0005615; GO:0008083; GO:0030509; GO:0060395
LOC111120943	GO:0005794; GO:0006468; GO:0016773
LOC111120944	GO:0005515
LOC111120946	GO:0000209; GO:0005634; GO:0006511; GO:0061631
LOC111120947	GO:0005524; GO:0005737; GO:0008384; GO:0008385; GO:0018105; GO:0033209; GO:0045944; GO:0051092
LOC111120949	GO:0005515
LOC111120950	GO:0005886; GO:0043652; GO:0070782; GO:1902742
LOC111120952	GO:0003735; GO:0003735; GO:0005762; GO:0005762; GO:0006412
LOC111120953	GO:0016747
LOC111120954	GO:0005085; GO:0032008; GO:0060090; GO:0071230; GO:0071986
LOC111120955	GO:0006623; GO:0007039; GO:0019898; GO:0034657; GO:0043161; GO:0045721
LOC111120956	GO:0005515; GO:0005524; GO:0005694; GO:0016887; GO:0051276
LOC111120958	GO:0005515
LOC111120960	GO:0006488; GO:0006488; GO:0043541
LOC111120961	GO:0016020
LOC111120962	GO:0046983
LOC111120963	GO:0005829; GO:0008180
LOC111120965	GO:0005758; GO:0033617
LOC111120966	GO:0005911; GO:0050839; GO:0098609
LOC111120967	GO:0005524; GO:0007018; GO:0007018; GO:0008569; GO:0008569; GO:0016887; GO:0030286; GO:0030286; GO:0045505; GO:0051959
LOC111120968	GO:0030431; GO:0032222; GO:1903818
LOC111120969	GO:0004995; GO:0004995; GO:0005886; GO:0005886; GO:0007186; GO:0007186
LOC111120971	GO:0005768; GO:0007032; GO:0030041; GO:0051125; GO:0071203; GO:0071203; GO:0140285
LOC111120973	GO:0000246; GO:0005737; GO:0008202; GO:0016020; GO:0071949
LOC111120974	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005929; GO:0006468; GO:0035556; GO:0042073; GO:0060271
LOC111120975	GO:0005737
LOC111120976	GO:0003723; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022627
LOC111120978	GO:0000422; GO:0005515; GO:0005829; GO:0006497; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0044804; GO:0080025
LOC111120979	GO:0000712; GO:0003677; GO:0004518; GO:0005634; GO:0006302; GO:0031297; GO:0031573; GO:0043130; GO:0048476
LOC111120980	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111120981	GO:0003735; GO:0003735; GO:0005762; GO:0005840; GO:0005840; GO:0006412; GO:0006412
LOC111120983	GO:0016491
LOC111120984	GO:0005634; GO:0008380; GO:0008380; GO:0035145; GO:0035145; GO:0071013
LOC111120986	GO:0005911; GO:0050839; GO:0098609
LOC111120987	GO:0000209; GO:0005515; GO:0006511; GO:0061630
LOC111120988	GO:0004164; GO:0004164; GO:0017183; GO:0017183
LOC111120989	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120990	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120991	GO:0000786; GO:0003677; GO:0006334; GO:0030527; GO:0046982
LOC111120992	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0006334; GO:0030527; GO:0030527; GO:0046982
LOC111120993	GO:0000972; GO:0005643; GO:0006405; GO:0006606; GO:0017056; GO:0036228; GO:0044611
LOC111120994	GO:0000027; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022625
LOC111120995	GO:0005747
LOC111120996	GO:0005515
LOC111120998	GO:0005515
LOC111120999	GO:0005634; GO:0005829; GO:0005839; GO:0008233; GO:0010498; GO:0019774
LOC111121001	GO:0005515
LOC111121005	GO:0034315; GO:0034315; GO:0035650; GO:0035650; GO:0048203; GO:0048203; GO:1900025; GO:1900025; GO:2000146; GO:2000146
LOC111121006	GO:0005509
LOC111121007	GO:0003908; GO:0003908; GO:0005634; GO:0006281; GO:0006281
LOC111121008	GO:0000413; GO:0000413; GO:0003755; GO:0003755; GO:0006457; GO:0071013
LOC111121011	GO:0000445; GO:0005515; GO:0006406; GO:0007165; GO:0032784
LOC111121012	GO:0000139; GO:0005789; GO:0046964; GO:0055085; GO:0055085
LOC111121013	GO:0004197; GO:0005615; GO:0005764; GO:0006955; GO:0051603
LOC111121015	GO:0004722; GO:0006470; GO:0043169
LOC111121016	GO:0004386; GO:0005634; GO:0006302; GO:0008270; GO:0035861
LOC111121017	GO:0004386; GO:0008270
LOC111121018	GO:0005765; GO:0006996; GO:0030318; GO:0031084; GO:0032418; GO:0072657
LOC111121019	GO:0003743; GO:0003743; GO:0005515; GO:0005737; GO:0005737; GO:0005852; GO:0005852; GO:0006413
LOC111121020	GO:0003743; GO:0003743; GO:0005515; GO:0005737; GO:0005737; GO:0005852; GO:0005852; GO:0006413
LOC111121021	GO:0003723; GO:0003724; GO:0003724; GO:0005524
LOC111121022	GO:0004930; GO:0004930; GO:0016020; GO:0071880
LOC111121023	GO:0004478; GO:0004478; GO:0005524; GO:0005524; GO:0005829; GO:0006556; GO:0006556
LOC111121024	GO:0004478; GO:0004478; GO:0005524; GO:0005524; GO:0005829; GO:0006556; GO:0006556
LOC111121027	GO:0005515; GO:0019005; GO:0031146
LOC111121028	GO:0005515; GO:0019005; GO:0031146
LOC111121029	GO:0008270; GO:0033209; GO:0043122; GO:0046330; GO:0070534; GO:0098802
LOC111121030	GO:0008270; GO:0033209; GO:0043122; GO:0046330; GO:0070534; GO:0098802
LOC111121033	GO:0005634; GO:0010468
LOC111121034	GO:0005634; GO:0005783; GO:0030433; GO:0043130
LOC111121035	GO:0043130
LOC111121042	GO:0000132; GO:0000776; GO:0005813; GO:0005871; GO:0007020; GO:0007059; GO:0007100; GO:0008017; GO:0016477; GO:0047496; GO:0051303; GO:0051642
LOC111121043	GO:0005515
LOC111121044	GO:0001510; GO:0001510; GO:0005739; GO:0008650
LOC111121045	GO:0016491
LOC111121047	GO:0004853; GO:0004853; GO:0005515; GO:0005829; GO:0006783
LOC111121048	GO:0005515; GO:0005765; GO:0010506; GO:0031902; GO:0035658
LOC111121049	GO:0000266; GO:0005739; GO:0009060
LOC111121050	GO:0016192; GO:1905515
LOC111121052	GO:0008270
LOC111121053	GO:0008747; GO:0008840; GO:0019262
LOC111121054	GO:0016567; GO:0046872; GO:0061630
LOC111121055	GO:0003777; GO:0003777; GO:0005524; GO:0007018; GO:0007018; GO:0008017
LOC111121056	GO:0005509; GO:0005509; GO:0005544; GO:0005737
LOC111121057	GO:0000122; GO:0000785; GO:0003714; GO:0016575; GO:0016580
LOC111121058	GO:0000403; GO:0000406; GO:0000724; GO:0003684; GO:0003690; GO:0003697; GO:0010792; GO:0035861; GO:0070336
LOC111121059	GO:0000014; GO:0000110; GO:0000712; GO:0000724; GO:0003684; GO:0003697; GO:1901255
LOC111121060	GO:0005515
LOC111121061	GO:0004725; GO:0006470
LOC111121062	GO:0004725; GO:0006470
LOC111121063	GO:0004725; GO:0006470
LOC111121064	GO:0005739
LOC111121065	GO:0000030; GO:0005783; GO:0006486
LOC111121066	GO:0000139; GO:0016266; GO:0047223
LOC111121067	GO:0007218; GO:0008528; GO:0016020
LOC111121068	GO:0004725; GO:0006470
LOC111121070	GO:0003676; GO:0005737; GO:0006308; GO:0008296
LOC111121071	GO:0005737
LOC111121072	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111121073	GO:0005737
LOC111121074	GO:0005515
LOC111121075	GO:0005515
LOC111121076	GO:0005634; GO:0005737
LOC111121077	GO:0005634; GO:0005737
LOC111121080	GO:0000978; GO:0000981; GO:0005515; GO:0005634; GO:0006357; GO:0007548
LOC111121081	GO:0005886; GO:0043652; GO:0070782; GO:1902742
LOC111121084	GO:0005515
LOC111121085	GO:0016020; GO:0016020
LOC111121086	GO:0005737; GO:0008190; GO:0008190; GO:0045947; GO:0045947
LOC111121087	GO:0000035; GO:0000036; GO:0005739; GO:0006633; GO:0006633
LOC111121088	GO:0000447; GO:0000461; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022627
LOC111121089	GO:0046983
LOC111121090	GO:0005524; GO:0005737; GO:0008384; GO:0008385; GO:0018105; GO:0033209; GO:0045944; GO:0051092
LOC111121092	GO:0004563; GO:0004563; GO:0005975; GO:0005975; GO:0006689; GO:0016020; GO:0030203; GO:0030247
LOC111121094	GO:0005509; GO:0007156; GO:0016020
LOC111121095	GO:0005096; GO:0005509; GO:0005634; GO:0005829; GO:0006913; GO:0031267; GO:0048471; GO:0090630
LOC111121096	GO:0000124; GO:0003713; GO:0006357
LOC111121098	GO:0016747
LOC111121099	GO:0005515; GO:0005634; GO:0035861; GO:1903775; GO:2001173
LOC111121100	GO:0000033; GO:0004378; GO:0006486; GO:0006490
LOC111121101	GO:0016491
LOC111121104	GO:0008270
LOC111121105	GO:0006857; GO:0016020; GO:0022857; GO:0055085
LOC111121107	GO:0004957; GO:0005886; GO:0006954; GO:0007189; GO:0007204; GO:0050728; GO:0071380
